method: org.apache.fop.fonts.CodePointMapping.<clinit>:827447132
772884 -> 772889
772885 -> 772890
772886 -> 772891
772887 -> 772892
772888 -> 772893
772889 -> 772894
772890 -> 772895
772891 -> 772896
772892 -> 772897
772893 -> 772898
772894 -> 772899
772895 -> 772900
772896 -> 772901
772897 -> 772902
772898 -> 772903
772899 -> 772904
772900 -> 772905
772901 -> 772906
772902 -> 772907
772903 -> 772908
772904 -> 772909
772905 -> 772910
772906 -> 772911
772907 -> 772912
772908 -> 772913
772909 -> 772914
772910 -> 772915
772911 -> 772916
772912 -> 772917
772913 -> 772918
772914 -> 772919
772915 -> 772920
772916 -> 772921
772917 -> 772922
772918 -> 772923
772919 -> 772924
772920 -> 772925
772921 -> 772926
772922 -> 772927
772923 -> 772928
772924 -> 772929
772925 -> 772930
772926 -> 772931
772927 -> 772932
772928 -> 772933
772929 -> 772934
772930 -> 772935
772931 -> 772936
772932 -> 772937
772933 -> 772938
772934 -> 772939
772935 -> 772940
772936 -> 772941
772937 -> 772942
772938 -> 772943
772939 -> 772944
772940 -> 772945
772941 -> 772946
772942 -> 772947
772943 -> 772948
772944 -> 772949
772945 -> 772950
772946 -> 772951
772947 -> 772952
772948 -> 772953
772949 -> 772954
772950 -> 772955
772951 -> 772956
772952 -> 772957
772953 -> 772958
772954 -> 772959
772955 -> 772960
772956 -> 772961
772957 -> 772962
772958 -> 772963
772959 -> 772964
772960 -> 772965
772961 -> 772966
772962 -> 772967
772963 -> 772968
772964 -> 772969
772965 -> 772970
772966 -> 772971
772967 -> 772972
772968 -> 772973
772969 -> 772974
772970 -> 772975
772971 -> 772976
772972 -> 772977
772973 -> 772978
772974 -> 772979
772975 -> 772980
772976 -> 772981
772977 -> 772982
772978 -> 772983
772979 -> 772984
772980 -> 772985
772981 -> 772986
772982 -> 772987
772983 -> 772988
772984 -> 772989
772985 -> 772990
772986 -> 772991
772987 -> 772992
772988 -> 772993
772989 -> 772994
772990 -> 772995
772991 -> 772996
772992 -> 772997
772993 -> 772998
772994 -> 772999
772995 -> 773000
772996 -> 773001
772997 -> 773002
772998 -> 773003
772999 -> 773004
773000 -> 773005
773001 -> 773006
773002 -> 773007
773003 -> 773008
773004 -> 773009
773005 -> 773010
773006 -> 773011
773007 -> 773012
773008 -> 773013
773009 -> 773014
773010 -> 773015
773011 -> 773016
773012 -> 773017
773013 -> 773018
773014 -> 773019
773015 -> 773020
773016 -> 773021
773017 -> 773022
773018 -> 773023
773019 -> 773024
773020 -> 773025
773021 -> 773026
773022 -> 773027
773023 -> 773028
773024 -> 773029
773025 -> 773030
773026 -> 773031
773027 -> 773032
773028 -> 773033
773029 -> 773034
773030 -> 773035
773031 -> 773036
773032 -> 773037
773033 -> 773038
773034 -> 773039
773035 -> 773040
773036 -> 773041
773037 -> 773042
773038 -> 773043
773039 -> 773044
773040 -> 773045
773041 -> 773046
773042 -> 773047
773043 -> 773048
773044 -> 773049
773045 -> 773050
773046 -> 773051
773047 -> 773052
773048 -> 773053
773049 -> 773054
773050 -> 773055
773051 -> 773056
773052 -> 773057
773053 -> 773058
773054 -> 773059
773055 -> 773060
773056 -> 773061
773057 -> 773062
773058 -> 773063
773059 -> 773064
773060 -> 773065
773061 -> 773066
773062 -> 773067
773063 -> 773068
773064 -> 773069
773065 -> 773070
773066 -> 773071
773067 -> 773072
773068 -> 773073
773069 -> 773074
773070 -> 773075
773071 -> 773076
773072 -> 773077
773073 -> 773078
773074 -> 773079
773075 -> 773080
773076 -> 773081
773077 -> 773082
773078 -> 773083
773079 -> 773084
773080 -> 773085
773081 -> 773086
773082 -> 773087
773083 -> 773088
773084 -> 773089
773085 -> 773090
773086 -> 773091
773087 -> 773092
773088 -> 773093
773089 -> 773094
773090 -> 773095
773091 -> 773096
773092 -> 773097
773093 -> 773098
773094 -> 773099
773095 -> 773100
773096 -> 773101
773097 -> 773102
773098 -> 773103
773099 -> 773104
773100 -> 773105
773101 -> 773106
773102 -> 773107
773103 -> 773108
773104 -> 773109
773105 -> 773110
773106 -> 773111
773107 -> 773112
773108 -> 773113
773109 -> 773114
773110 -> 773115
773111 -> 773116
773112 -> 773117
773113 -> 773118
773114 -> 773119
773115 -> 773120
773116 -> 773121
773117 -> 773122
773118 -> 773123
773119 -> 773124
773120 -> 773125
773121 -> 773126
773122 -> 773127
773123 -> 773128
773124 -> 773129
773125 -> 773130
773126 -> 773131
773127 -> 773132
773128 -> 773133
773129 -> 773134
773130 -> 773135
773131 -> 773136
773132 -> 773137
773133 -> 773138
773134 -> 773139
773135 -> 773140
773136 -> 773141
773137 -> 773142
773138 -> 773143
773139 -> 773144
773140 -> 773145
773141 -> 773146
773142 -> 773147
773143 -> 773148
773144 -> 773149
773145 -> 773150
773146 -> 773151
773147 -> 773152
773148 -> 773153
773149 -> 773154
773150 -> 773155
773151 -> 773156
773152 -> 773157
773153 -> 773158
773154 -> 773159
773155 -> 773160
773156 -> 773161
773157 -> 773162
773158 -> 773163
773159 -> 773164
773160 -> 773165
773161 -> 773166
773162 -> 773167
773163 -> 773168
773164 -> 773169
773165 -> 773170
773166 -> 773171
773167 -> 773172
773168 -> 773173
773169 -> 773174
773170 -> 773175
773171 -> 773176
773172 -> 773177
773173 -> 773178
773174 -> 773179
773175 -> 773180
773176 -> 773181
773177 -> 773182
773178 -> 773183
773179 -> 773184
773180 -> 773185
773181 -> 773186
773182 -> 773187
773183 -> 773188
773184 -> 773189
773185 -> 773190
773186 -> 773191
773187 -> 773192
773188 -> 773193
773189 -> 773194
773190 -> 773195
773191 -> 773196
773192 -> 773197
773193 -> 773198
773194 -> 773199
773195 -> 773200
773196 -> 773201
773197 -> 773202
773198 -> 773203
773199 -> 773204
773200 -> 773205
773201 -> 773206
773202 -> 773207
773203 -> 773208
773204 -> 773209
773205 -> 773210
773206 -> 773211
773207 -> 773212
773208 -> 773213
773209 -> 773214
773210 -> 773215
773211 -> 773216
773212 -> 773217
773213 -> 773218
773214 -> 773219
773215 -> 773220
773216 -> 773221
773217 -> 773222
773218 -> 773223
773219 -> 773224
773220 -> 773225
773221 -> 773226
773222 -> 773227
773223 -> 773228
773224 -> 773229
773225 -> 773230
773226 -> 773231
773227 -> 773232
773228 -> 773233
773229 -> 773234
773230 -> 773235
773231 -> 773236
773232 -> 773237
773233 -> 773238
773234 -> 773239
773235 -> 773240
773236 -> 773241
773237 -> 773242
773238 -> 773243
773239 -> 773244
773240 -> 773245
773241 -> 773246
773242 -> 773247
773243 -> 773248
773244 -> 773249
773245 -> 773250
773246 -> 773251
773247 -> 773252
773248 -> 773253
773249 -> 773254
773250 -> 773255
773251 -> 773256
773252 -> 773257
773253 -> 773258
773254 -> 773259
773255 -> 773260
773256 -> 773261
773257 -> 773262
773258 -> 773263
773259 -> 773264
773260 -> 773265
773261 -> 773266
773262 -> 773267
773263 -> 773268
773264 -> 773269
773265 -> 773270
773266 -> 773271
773267 -> 773272
773268 -> 773273
773269 -> 773274
773270 -> 773275
773271 -> 773276
773272 -> 773277
773273 -> 773278
773274 -> 773279
773275 -> 773280
773276 -> 773281
773277 -> 773282
773278 -> 773283
773279 -> 773284
773280 -> 773285
773281 -> 773286
773282 -> 773287
773283 -> 773288
773284 -> 773289
773285 -> 773290
773286 -> 773291
773287 -> 773292
773288 -> 773293
773289 -> 773294
773290 -> 773295
773291 -> 773296
773292 -> 773297
773293 -> 773298
773294 -> 773299
773295 -> 773300
773296 -> 773301
773297 -> 773302
773298 -> 773303
773299 -> 773304
773300 -> 773305
773301 -> 773306
773302 -> 773307
773303 -> 773308
773304 -> 773309
773305 -> 773310
773306 -> 773311
773307 -> 773312
773308 -> 773313
773309 -> 773314
773310 -> 773315
773311 -> 773316
773312 -> 773317
773313 -> 773318
773314 -> 773319
773315 -> 773320
773316 -> 773321
773317 -> 773322
773318 -> 773323
773319 -> 773324
773320 -> 773325
773321 -> 773326
773322 -> 773327
773323 -> 773328
773324 -> 773329
773325 -> 773330
773326 -> 773331
773327 -> 773332
773328 -> 773333
773329 -> 773334
773330 -> 773335
773331 -> 773336
773332 -> 773337
773333 -> 773338
773334 -> 773339
773335 -> 773340
773336 -> 773341
773337 -> 773342
773338 -> 773343
773339 -> 773344
773340 -> 773345
773341 -> 773346
773342 -> 773347
773343 -> 773348
773344 -> 773349
773345 -> 773350
773346 -> 773351
773347 -> 773352
773348 -> 773353
773349 -> 773354
773350 -> 773355
773351 -> 773356
773352 -> 773357
773353 -> 773358
773354 -> 773359
773355 -> 773360
773356 -> 773361
773357 -> 773362
773358 -> 773363
773359 -> 773364
773360 -> 773365
773361 -> 773366
773362 -> 773367
773363 -> 773368
773364 -> 773369
773365 -> 773370
773366 -> 773371
773367 -> 773372
773368 -> 773373
773369 -> 773374
773370 -> 773375
773371 -> 773376
773372 -> 773377
773373 -> 773378
773374 -> 773379
773375 -> 773380
773376 -> 773381
773377 -> 773382
773378 -> 773383
773379 -> 773384
773380 -> 773385
773381 -> 773386
773382 -> 773387
773383 -> 773388
773384 -> 773389
773385 -> 773390
773386 -> 773391
773387 -> 773392
773388 -> 773393
773389 -> 773394
773390 -> 773395
773391 -> 773396
773392 -> 773397
773393 -> 773398
773394 -> 773399
773395 -> 773400
773396 -> 773401
773397 -> 773402
773398 -> 773403
773399 -> 773404
773400 -> 773405
773401 -> 773406
773402 -> 773407
773403 -> 773408
773404 -> 773409
773405 -> 773410
773406 -> 773411
773407 -> 773412
773408 -> 773413
773409 -> 773414
773410 -> 773415
773411 -> 773416
773412 -> 773417
773413 -> 773418
773414 -> 773419
773415 -> 773420
773416 -> 773421
773417 -> 773422
773418 -> 773423
773419 -> 773424
773420 -> 773425
773421 -> 773426
773422 -> 773427
773423 -> 773428
773424 -> 773429
773425 -> 773430
773426 -> 773431
773427 -> 773432
773428 -> 773433
773429 -> 773434
773430 -> 773435
773431 -> 773436
773432 -> 773437
773433 -> 773438
773434 -> 773439
773435 -> 773440
773436 -> 773441
773437 -> 773442
773438 -> 773443
773439 -> 773444
773440 -> 773445
773441 -> 773446
773442 -> 773447
773443 -> 773448
773444 -> 773449
773445 -> 773450
773446 -> 773451
773447 -> 773452
773448 -> 773453
773449 -> 773454
773450 -> 773455
773451 -> 773456
773452 -> 773457
773453 -> 773458
773454 -> 773459
773455 -> 773460
773456 -> 773461
773457 -> 773462
773458 -> 773463
773459 -> 773464
773460 -> 773465
773461 -> 773466
773462 -> 773467
773463 -> 773468
773464 -> 773469
773465 -> 773470
773466 -> 773471
773467 -> 773472
773468 -> 773473
773469 -> 773474
773470 -> 773475
773471 -> 773476
773472 -> 773477
773473 -> 773478
773474 -> 773479
773475 -> 773480
773476 -> 773481
773477 -> 773482
773478 -> 773483
773479 -> 773484
773480 -> 773485
773481 -> 773486
773482 -> 773487
773483 -> 773488
773484 -> 773489
773485 -> 773490
773486 -> 773491
773487 -> 773492
773488 -> 773493
773489 -> 773494
773490 -> 773495
773491 -> 773496
773492 -> 773497
773493 -> 773498
773494 -> 773499
773495 -> 773500
773496 -> 773501
773497 -> 773502
773498 -> 773503
773499 -> 773504
773500 -> 773505
773501 -> 773506
773502 -> 773507
773503 -> 773508
773504 -> 773509
773505 -> 773510
773506 -> 773511
773507 -> 773512
773508 -> 773513
773509 -> 773514
773510 -> 773515
773511 -> 773516
773512 -> 773517
773513 -> 773518
773514 -> 773519
773515 -> 773520
773516 -> 773521
773517 -> 773522
773518 -> 773523
773519 -> 773524
773520 -> 773525
773521 -> 773526
773522 -> 773527
773523 -> 773528
773524 -> 773529
773525 -> 773530
773526 -> 773531
773527 -> 773532
773528 -> 773533
773529 -> 773534
773530 -> 773535
773531 -> 773536
773532 -> 773537
773533 -> 773538
773534 -> 773539
773535 -> 773540
773536 -> 773541
773537 -> 773542
773538 -> 773543
773539 -> 773544
773540 -> 773545
773541 -> 773546
773542 -> 773547
773543 -> 773548
773544 -> 773549
773545 -> 773550
773546 -> 773551
773547 -> 773552
773548 -> 773553
773549 -> 773554
773550 -> 773555
773551 -> 773556
773552 -> 773557
773553 -> 773558
773554 -> 773559
773555 -> 773560
773556 -> 773561
773557 -> 773562
773558 -> 773563
773559 -> 773564
773560 -> 773565
773561 -> 773566
773562 -> 773567
773563 -> 773568
773564 -> 773569
773565 -> 773570
773566 -> 773571
773567 -> 773572
773568 -> 773573
773569 -> 773574
773570 -> 773575
773571 -> 773576
773572 -> 773577
773573 -> 773578
773574 -> 773579
773575 -> 773580
773576 -> 773581
773577 -> 773582
773578 -> 773583
773579 -> 773584
773580 -> 773585
773581 -> 773586
773582 -> 773587
773583 -> 773588
773584 -> 773589
773585 -> 773590
773586 -> 773591
773587 -> 773592
773588 -> 773593
773589 -> 773594
773590 -> 773595
773591 -> 773596
773592 -> 773597
773593 -> 773598
773594 -> 773599
773595 -> 773600
773596 -> 773601
773597 -> 773602
773598 -> 773603
773599 -> 773604
773600 -> 773605
773601 -> 773606
773602 -> 773607
773603 -> 773608
773604 -> 773609
773605 -> 773610
773606 -> 773611
773607 -> 773612
773608 -> 773613
773609 -> 773614
773610 -> 773615
773611 -> 773616
773612 -> 773617
773613 -> 773618
773614 -> 773619
773615 -> 773620
773616 -> 773621
773617 -> 773622
773618 -> 773623
773619 -> 773624
773620 -> 773625
773621 -> 773626
773622 -> 773627
773623 -> 773628
773624 -> 773629
773625 -> 773630
773626 -> 773631
773627 -> 773632
773628 -> 773633
773629 -> 773634
773630 -> 773635
773631 -> 773636
773632 -> 773637
773633 -> 773638
773634 -> 773639
773635 -> 773640
773636 -> 773641
773637 -> 773642
773638 -> 773643
773639 -> 773644
773640 -> 773645
773641 -> 773646
773642 -> 773647
773643 -> 773648
773644 -> 773649
773645 -> 773650
773646 -> 773651
773647 -> 773652
773648 -> 773653
773649 -> 773654
773650 -> 773655
773651 -> 773656
773652 -> 773657
773653 -> 773658
773654 -> 773659
773655 -> 773660
773656 -> 773661
773657 -> 773662
773658 -> 773663
773659 -> 773664
773660 -> 773665
773661 -> 773666
773662 -> 773667
773663 -> 773668
773664 -> 773669
773665 -> 773670
773666 -> 773671
773667 -> 773672
773668 -> 773673
773669 -> 773674
773670 -> 773675
773671 -> 773676
773672 -> 773677
773673 -> 773678
773674 -> 773679
773675 -> 773680
773676 -> 773681
773677 -> 773682
773678 -> 773683
773679 -> 773684
773680 -> 773685
773681 -> 773686
773682 -> 773687
773683 -> 773688
773684 -> 773689
773685 -> 773690
773686 -> 773691
773687 -> 773692
773688 -> 773693
773689 -> 773694
773690 -> 773695
773691 -> 773696
773692 -> 773697
773693 -> 773698
773694 -> 773699
773695 -> 773700
773696 -> 773701
773697 -> 773702
773698 -> 773703
773699 -> 773704
773700 -> 773705
773701 -> 773706
773702 -> 773707
773703 -> 773708
773704 -> 773709
773705 -> 773710
773706 -> 773711
773707 -> 773712
773708 -> 773713
773709 -> 773714
773710 -> 773715
773711 -> 773716
773712 -> 773717
773713 -> 773718
773714 -> 773719
773715 -> 773720
773716 -> 773721
773717 -> 773722
773718 -> 773723
773719 -> 773724
773720 -> 773725
773721 -> 773726
773722 -> 773727
773723 -> 773728
773724 -> 773729
773725 -> 773730
773726 -> 773731
773727 -> 773732
773728 -> 773733
773729 -> 773734
773730 -> 773735
773731 -> 773736
773732 -> 773737
773733 -> 773738
773734 -> 773739
773735 -> 773740
773736 -> 773741
773737 -> 773742
773738 -> 773743
773739 -> 773744
773740 -> 773745
773741 -> 773746
773742 -> 773747
773743 -> 773748
773744 -> 773749
773745 -> 773750
773746 -> 773751
773747 -> 773752
773748 -> 773753
773749 -> 773754
773750 -> 773755
773751 -> 773756
773752 -> 773757
773753 -> 773758
773754 -> 773759
773755 -> 773760
773756 -> 773761
773757 -> 773762
773758 -> 773763
773759 -> 773764
773760 -> 773765
773761 -> 773766
773762 -> 773767
773763 -> 773768
773764 -> 773769
773765 -> 773770
773766 -> 773771
773767 -> 773772
773768 -> 773773
773769 -> 773774
773770 -> 773775
773771 -> 773776
773772 -> 773777
773773 -> 773778
773774 -> 773779
773775 -> 773780
773776 -> 773781
773777 -> 773782
773778 -> 773783
773779 -> 773784
773780 -> 773785
773781 -> 773786
773782 -> 773787
773783 -> 773788
773784 -> 773789
773785 -> 773790
773786 -> 773791
773787 -> 773792
773788 -> 773793
773789 -> 773794
773790 -> 773795
773791 -> 773796
773792 -> 773797
773793 -> 773798
773794 -> 773799
773795 -> 773800
773796 -> 773801
773797 -> 773802
773798 -> 773803
773799 -> 773804
773800 -> 773805
773801 -> 773806
773802 -> 773807
773803 -> 773808
773804 -> 773809
773805 -> 773810
773806 -> 773811
773807 -> 773812
773808 -> 773813
773809 -> 773814
773810 -> 773815
773811 -> 773816
773812 -> 773817
773813 -> 773818
773814 -> 773819
773815 -> 773820
773816 -> 773821
773817 -> 773822
773818 -> 773823
773819 -> 773824
773820 -> 773825
773821 -> 773826
773822 -> 773827
773823 -> 773828
773824 -> 773829
773825 -> 773830
773826 -> 773831
773827 -> 773832
773828 -> 773833
773829 -> 773834
773830 -> 773835
773831 -> 773836
773832 -> 773837
773833 -> 773838
773834 -> 773839
773835 -> 773840
773836 -> 773841
773837 -> 773842
773838 -> 773843
773839 -> 773844
773840 -> 773845
773841 -> 773846
773842 -> 773847
773843 -> 773848
773844 -> 773849
773845 -> 773850
773846 -> 773851
773847 -> 773852
773848 -> 773853
773849 -> 773854
773850 -> 773855
773851 -> 773856
773852 -> 773857
773853 -> 773858
773854 -> 773859
773855 -> 773860
773856 -> 773861
773857 -> 773862
773858 -> 773863
773859 -> 773864
773860 -> 773865
773861 -> 773866
773862 -> 773867
773863 -> 773868
773864 -> 773869
773865 -> 773870
773866 -> 773871
773867 -> 773872
773868 -> 773873
773869 -> 773874
773870 -> 773875
773871 -> 773876
773872 -> 773877
773873 -> 773878
773874 -> 773879
773875 -> 773880
773876 -> 773881
773877 -> 773882
773878 -> 773883
773879 -> 773884
773880 -> 773885
773881 -> 773886
773882 -> 773887
773883 -> 773888
773884 -> 773889
773885 -> 773890
773886 -> 773891
773887 -> 773892
773888 -> 773893
773889 -> 773894
773890 -> 773895
773891 -> 773896
773892 -> 773897
773893 -> 773898
773894 -> 773899
773895 -> 773900
773896 -> 773901
773897 -> 773902
773898 -> 773903
773899 -> 773904
773900 -> 773905
773901 -> 773906
773902 -> 773907
773903 -> 773908
773904 -> 773909
773905 -> 773910
773906 -> 773911
773907 -> 773912
773908 -> 773913
773909 -> 773914
773910 -> 773915
773911 -> 773916
773912 -> 773917
773913 -> 773918
773914 -> 773919
773915 -> 773920
773916 -> 773921
773917 -> 773922
773918 -> 773923
773919 -> 773924
773920 -> 773925
773921 -> 773926
773922 -> 773927
773923 -> 773928
773924 -> 773929
773925 -> 773930
773926 -> 773931
773927 -> 773932
773928 -> 773933
773929 -> 773934
773930 -> 773935
773931 -> 773936
773932 -> 773937
773933 -> 773938
773934 -> 773939
773935 -> 773940
773936 -> 773941
773937 -> 773942
773938 -> 773943
773939 -> 773944
773940 -> 773945
773941 -> 773946
773942 -> 773947
773943 -> 773948
773944 -> 773949
773945 -> 773950
773946 -> 773951
773947 -> 773952
773948 -> 773953
773949 -> 773954
773950 -> 773955
773951 -> 773956
773952 -> 773957
773953 -> 773958
773954 -> 773959
773955 -> 773960
773956 -> 773961
773957 -> 773962
773958 -> 773963
773959 -> 773964
773960 -> 773965
773961 -> 773966
773962 -> 773967
773963 -> 773968
773964 -> 773969
773965 -> 773970
773966 -> 773971
773967 -> 773972
773968 -> 773973
773969 -> 773974
773970 -> 773975
773971 -> 773976
773972 -> 773977
773973 -> 773978
773974 -> 773979
773975 -> 773980
773976 -> 773981
773977 -> 773982
773978 -> 773983
773979 -> 773984
